11860	2429
11903	9218
11903	10962
11949	4336
11949	7432
11963	3994
11989	10650
12003	3994
12015	1934
12086	3217
12088	11958
12147	1323
12191	3994
12216	12099
12221	5303
12268	3994
12271	1803
12287	1256
12291	888
12304	11967
12358	6557
12373	661
12373	1323
12373	2690
12373	6242
12373	7990
12385	4485
12390	57
12390	940
12390	1268
12390	1323
12390	2486
12390	2640
12390	3135
12390	3735
12390	3909
12390	3997
12390	4194
12390	4257
12390	4493
12390	4805
12390	5530
12390	5654
12390	5995
12390	6067
12390	7235
12390	7271
12390	7588
12390	7599
12390	8398
12390	8645
12390	8939
12390	10037
12390	10697
12390	10716
12390	10727
12390	10968
12390	11005
12390	11238
12402	12207
12460	12246
12462	4017
12503	3994
12548	277
12558	3047
12566	10800
12574	3819
12576	11958
12585	780
12600	1502
12606	5282
12626	1023
12646	4436
12646	6242
12654	9163
12668	1433
12671	1537
12671	4612
12671	6687
12671	6933
12671	12549
12678	2690
12678	6242
12678	11615
12687	3994
12708	3994
12709	4436
12721	3217
12725	1945
12725	3177
12728	3717
12733	1433
12734	3994
12750	5970
12755	2891
12759	11285
12760	1803
12776	1256
12777	11160
12790	3743
12795	12510
12798	11958
12811	10034
12838	1126
12841	4485
12862	3994
12867	2098
12867	11285
12874	1268
12879	6557
12899	9901
12950	3217
12988	3217
13011	12218
13021	3217
13043	3217
13084	3217
13093	3217
13108	4404
13114	7331
13117	3994
13124	3994
13129	10620
13144	4366
13149	7302
13157	3217
13181	1511
13184	4991
13215	3217
13228	3994
13246	13006
13263	4396
13275	3743
13281	2842
13281	4002
13281	4486
13281	7174
13281	7964
13281	9181
13281	10476
13281	12974
13289	1803
13299	3994
13305	2217
13326	3994
13345	1126
13348	7440
13348	11388
13385	911
13385	942
13385	6067
13385	11620
13406	3217
13407	1256
13417	10620
13458	3217
13463	1916
13476	1256
13488	3994
13512	1803
13556	3855
13571	3994
13595	1803
13599	3994
13610	1323
13610	4194
13643	4026
13658	3994
13706	5282
13714	3994
13715	12510
13732	12444
13745	3994
13747	12510
13750	57
13780	3997
13782	2889
13787	3217
13811	12510
13817	3994
13828	12251
13875	11958
13895	1803
13926	1803
13951	12218
13968	3217
13998	7628
14024	5350
14045	1715
14046	1765
14050	2993
14052	5282
14083	7037
14151	3994
14171	12510
14177	3994
14206	5632
14226	13112
14264	3743
14282	7219
14305	11967
14308	3676
14311	3217
14327	3994
14344	1803
14352	7493
14373	3743
14381	3994
14404	9398
14438	3994
14458	2285
14476	3355
14488	14424
14505	4202
14521	3819
14557	1934
14563	13633
14570	888
14574	3994
14597	7037
14605	8476
14644	4663
14656	10201
14670	13818
14675	3994
14689	14172
14721	9502
14728	1126
14736	5303
14741	3217
14744	13803
14749	13365
14787	7037
14790	11967
14864	10941
14871	1256
14871	3994
14873	3994
14875	2285
14881	13445
14896	3994
14903	12444
14989	3819
14996	10988
14997	3779
15002	13633
15023	3994
15025	10170
15044	476
15049	3743
15090	3819
15098	11967
15112	12239
15124	14172
15126	6031
15160	4485
15167	2359
15214	9247
15218	9387
15219	11193
15256	3743
15266	3855
15287	5430
15294	15213
15299	14368
15310	15213
15321	6933
15331	3994
15354	1126
15366	7302
15377	12510
15399	14979
15410	10800
15425	4525
15437	10170
15446	8398
15446	10697
15459	3217
15466	3994
15476	5357
15489	12400
15503	14317
15505	5486
15522	2640
15552	723
15569	1934
15572	5643
15572	10968
15593	3994
15600	3217
15642	13674
15643	3633
15660	3994
15671	12387
15696	8374
15719	10772
15720	6337
15724	3994
15786	3994
15797	3994
15800	277
15844	9163
15850	3344
15850	5507
15850	15195
15867	1056
15867	1107
15878	3994
15921	3994
15975	501
15975	1268
15975	8641
15975	9797
15975	10697
15976	415
15979	1323
15990	11285
16005	3221
16009	1126
16010	6031
16010	9386
16015	1803
16019	6909
16025	888
16028	12510
16033	3217
16049	14765
16050	5486
16066	1256
16076	4522
16090	9386
16110	7132
16117	3217
16142	3994
16190	14765
16199	1511
16225	43
16225	1264
16225	2640
16225	8105
16239	3743
16242	10962
16260	8574
16263	13633
16281	7131
16313	7235
16313	10727
16313	14722
16327	3994
16378	14979
16380	5493
16388	14765
16421	3743
16423	11663
16423	12074
16440	2217
16466	3994
16475	3994
16496	13291
16514	3217
16520	12589
16534	11967
16535	12444
16557	12622
16572	3994
16602	3743
16605	11611
16608	15213
16628	14424
16646	3994
16656	3819
16679	2690
16679	6242
16679	12373
16679	12678
16691	14750
16696	43
16696	1264
16696	2640
16696	8105
16717	3298
16717	7628
16717	16278
16731	3217
16734	11819
16748	1803
16760	1158
16789	3135
16789	4058
16789	4580
16789	7669
16789	8562
16789	11242
16789	12725
16789	13182
16789	14307
16789	15696
16793	6242
16814	5430
16825	3743
16833	2580
16834	3994
16894	3994
16896	6937
16920	3994
16932	3743
16933	10620
16934	3994
16935	1342
16948	16789
16955	16439
16962	16888
16973	3994
16975	15476
16975	16789
16977	12444
16987	14767
16998	11227
17008	9398
17024	11967
17033	3994
17034	12510
17038	3819
17057	16789
17091	3743
17099	13425
17107	4894
17144	5870
17154	19
17154	16789
17158	1934
17162	5282
17163	11819
17176	16789
17177	1803
17189	6242
17219	16839
17231	3994
17236	13129
17247	16789
17249	1803
17256	888
17258	3408
17270	9901
17280	16789
17283	4718
17290	16630
17301	16439
17351	888
17353	15728
17355	43
17355	1264
17355	2640
17355	3562
17355	8105
17355	16696
17360	1323
17360	16789
17366	7037
17371	10550
17392	7037
17406	708
17407	4525
17409	1803
17415	15054
17416	10034
17419	12622
17424	3994
17450	3819
17481	3994
17525	7599
17532	12444
17543	12207
17568	3819
17571	16789
17627	16281
17631	12099
17641	3994
17651	14765
17652	633
17652	6148
17652	14798
17664	10946
17676	1126
17679	3994
17680	16789
17688	16829
17710	5524
17711	14750
17725	16789
17731	3994
17733	3743
17743	12725
17760	16789
17815	16829
17827	2436
17851	16439
17854	1803
17857	11868
17859	16789
17911	16789
17924	5282
17928	11958
17954	4336
17955	13610
17958	12905
17960	1
17960	57
17960	940
17960	2640
17960	7599
17960	9670
17960	10716
17960	11238
17960	12758
17960	13785
17992	3819
18003	9728
18005	16839
18010	3994
18017	3994
18024	3994
18056	12510
18068	15102
18083	5088
18085	1404
18109	3743
18114	16789
18120	1511
18124	16476
18140	11471
18148	15072
18190	14750
18191	16789
18194	3994
18236	9778
18239	3994
18245	16789
18248	1126
18251	16789
18253	16476
18259	1323
18259	4194
18264	7004
18273	415
18283	4162
18283	17802
18299	3994
18301	14172
18322	14051
18329	14124
18332	16789
18362	10650
18365	4485
18365	7493
18376	14051
18392	12957
18393	8434
18400	1035
18400	1608
18400	1689
18400	2065
18400	2261
18400	3251
18400	3477
18400	3541
18400	3766
18400	4021
18400	4179
18400	4356
18400	5204
18400	5505
18400	5982
18400	6244
18400	6253
18400	6340
18400	6364
18400	6497
18400	6540
18400	6563
18400	7440
18400	7615
18400	7752
18400	7759
18400	7768
18400	7795
18400	7868
18400	7980
18400	8472
18400	8810
18400	9305
18400	9423
18400	9474
18400	9612
18400	9646
18400	11213
18400	11310
18400	12017
18400	12151
18400	12174
18400	12499
18400	12573
18400	13970
18400	14590
18400	14612
18400	15395
18400	16241
18400	16543
18400	17106
18400	17254
18400	17576
18400	17577
18400	17785
18400	18171
18404	1126
18424	16789
18453	6969
18453	16700
18469	16789
18478	2285
18485	2217
18497	14201
18514	10962
18514	17817
18518	9218
18542	12193
18563	10992
18573	2359
18591	2020
18592	16789
18592	17308
18592	17706
18616	1126
18624	8615
18624	13822
18638	888
18673	3994
18688	3217
18702	16789
18711	12510
18712	3994
18741	18205
18766	4168
18779	2612
18779	16789
18800	3217
18801	16611
18870	3812
18871	16789
18879	277
18894	10037
18896	1423
18899	16839
18925	911
18925	13385
18925	15624
18926	1256
18936	18240
18945	12207
18961	3994
18968	16232
18973	16789
19010	15213
19023	9163
19041	16789
19048	17382
19060	17799
19064	3217
19065	3812
19073	3994
19077	5542
19081	3994
19103	13385
19131	17635
19136	17151
19149	14051
19176	1342
19193	3994
19200	2640
19200	5521
19200	8105
19202	1035
19202	1608
19202	1689
19202	2261
19202	2992
19202	3023
19202	3251
19202	3541
19202	3766
19202	4021
19202	4179
19202	4356
19202	5204
19202	5505
19202	6340
19202	6364
19202	6612
19202	7440
19202	7527
19202	7615
19202	7759
19202	7768
19202	7795
19202	8335
19202	8472
19202	8561
19202	8810
19202	9386
19202	9423
19202	9474
19202	9612
19202	9646
19202	10756
19202	11213
19202	11310
19202	12151
19202	12499
19202	12573
19202	13970
19202	14225
19202	14406
19202	14441
19202	14612
19202	15395
19202	16241
19202	16543
19202	17106
19202	17254
19202	17576
19202	17577
19202	17785
19202	17786
19202	18171
19202	18238
19202	18577
19202	19042
19236	11967
19254	5524
19256	16692
19284	2285
19307	17318
19327	5088
19330	14767
19350	8615
19361	1323
19361	16789
19379	3919
19386	1126
19388	17960
19404	415
19423	3217
19435	3217
19437	3217
19440	43
19440	57
19440	552
19440	660
19440	940
19440	1086
19440	1264
19440	1268
19440	1323
19440	1956
19440	2640
19440	2699
19440	2844
19440	3017
19440	3088
19440	3190
19440	3262
19440	3530
19440	3562
19440	3997
19440	4546
19440	4952
19440	4991
19440	5363
19440	5507
19440	5521
19440	5530
19440	5617
19440	5694
19440	5995
19440	6242
19440	6262
19440	6374
19440	6429
19440	6792
19440	7024
19440	7174
19440	7599
19440	7700
19440	8105
19440	8470
19440	8925
19440	8939
19440	9482
19440	9715
19440	9826
19440	10175
19440	10697
19440	10716
19440	10727
19440	10941
19440	10946
19440	10968
19440	11114
19440	11238
19440	11868
19440	12389
19440	12417
19440	12678
19440	12758
19440	13114
19440	13184
19440	13288
19440	13362
19440	13385
19440	13698
19440	14454
19440	14463
19440	15160
19440	15643
19440	16013
19440	16058
19440	16110
19440	16225
19440	16696
19440	17073
19440	17199
19440	17355
19440	17522
19440	17638
19440	17900
19440	17960
19440	18143
19440	18166
19440	18332
19440	18393
19440	18477
19440	18517
19440	18592
19440	18710
19440	18779
19440	18871
19440	19037
19440	19200
19440	19263
19449	1023
19450	3217
19472	16789
19479	3743
19484	4058
19502	16789
19507	6242
19514	15662
19531	3994
19565	17311
19578	16789
19585	11967
19586	8374
19586	16789
19586	18488
19594	436
19598	5276
19606	3217
19611	3994
19633	16789
19634	13633
19640	6563
19640	7615
19640	9423
19645	11967
19654	5350
19661	3321
19661	14798
19666	16789
19700	3994
19708	3743
19712	11011
19716	8599
19723	3994
19728	3994
19750	11967
19757	3217
19765	3743
19772	1537
19779	3994
19784	10043
19788	3994
19800	12510
19803	9760
19803	12151
19803	14225
19803	18012
19803	19351
19808	18705
19815	11419
19817	19655
19856	12510
19877	16789
19880	2353
19885	3994
19891	8374
19891	16789
19896	12037
19906	3819
19932	16789
19935	15492
19935	16789
19944	16789
19957	3994
19961	14765
19999	15054
20007	3997
20008	10550
20021	17960
20027	2065
20027	2261
20027	3129
20027	3251
20027	3477
20027	6244
20027	6364
20027	6540
20027	7440
20027	7615
20027	7768
20027	8335
20027	9423
20027	9760
20027	11213
20027	12017
20027	14225
20027	14590
20027	14612
20027	16543
20027	18012
20027	18413
20027	19042
20027	19351
20027	19376
20027	19888
20041	8374
20041	16789
20045	13112
20046	17236
20046	19964
20047	12099
20052	1803
20054	3217
20092	633
20092	19910
20111	16789
20144	1
20144	2328
20144	2640
20144	4058
20144	4619
20144	5995
20144	7599
20144	10716
20144	17960
20144	20107
20149	19655
20156	16789
20176	16439
20205	16789
20212	3217
20217	14767
20238	16789
20261	10650
20281	3994
20287	14418
20291	3633
20319	3994
20321	6157
20348	12373
20358	2640
20361	3994
20372	3994
20372	18205
20374	3994
20398	3743
20403	132
20403	7017
20403	9218
20410	3994
20422	20113
20423	3994
20450	13847
20461	16789
20486	16789
20494	18838
20510	16789
20515	5643
20516	3994
20532	5524
20542	633
20542	6969
20542	8561
20571	10037
20577	17077
20593	18142
20594	1323
20594	4194
20594	10722
20594	10968
20594	16789
20601	3994
20602	13365
20620	17960
20626	14172
20636	17382
20649	205
20667	3994
20668	14748
20672	3819
20677	1803
20709	3355
20711	12510
20715	3355
20722	3393
20755	3994
20773	16789
20801	5282
20810	17635
20815	1916
20816	16789
20836	6178
20859	436
20883	8004
20884	1126
20898	16789
20914	10988
20923	7037
20936	3994
20943	1056
20950	20113
20952	3994
20954	12444
20961	660
20961	8939
20961	9260
20961	10324
20961	12725
20961	16789
20961	18592
20961	20735
20967	14979
20968	660
20968	16229
20968	16789
20978	3724
20978	9260
21008	3743
21009	3994
21040	10800
21060	1323
21089	16476
21113	10494
21124	16789
21129	3819
21170	20978
21191	16789
21197	16839
21201	15213
21203	6031
21203	16511
21209	12510
21217	9355
21223	780
21236	13425
21237	16590
21237	18228
21251	3994
21273	16789
21289	2993
21289	20144
21292	3217
21296	3994
21305	12510
21321	994
21360	1323
21373	16439
21375	20347
21384	3994
21410	1158
21416	3994
21418	10800
21422	12510
21426	3217
21430	197
21430	1056
21430	9218
21458	16789
21469	3994
21487	1126
21495	18751
21499	19605
21523	6296
21527	20347
21528	12510
21529	1803
21532	16789
21545	3812
21550	11929
21559	15484
21565	4194
21565	16789
21573	10800
21586	10201
21606	1511
21635	3217
21639	1511
21658	20113
21661	7037
21663	2603
21670	5755
21670	6933
21673	3754
21683	3321
21684	1323
21684	16789
21695	21558
21717	17311
21726	3994
21737	2429
21737	7998
21737	10872
21737	17802
21739	16829
21797	20113
21801	16789
21821	13425
21826	12387
21837	8760
21838	1126
21842	20347
21859	2364
21859	4637
21859	5995
21859	7747
21859	8097
21859	10137
21859	13440
21859	13610
21863	13816
21863	16789
21879	6969
21879	16278
21882	3994
21887	19605
21889	16789
21892	5970
21892	20144
21899	12725
21909	13425
21917	5071
21919	21607
21925	19605
21927	1511
21928	16728
21929	3994
21943	16212
21945	3819
21960	2907
21966	1158
21985	3994
21992	21558
21994	7700
21994	11186
21994	12725
22007	14765
22010	1256
22021	6296
22046	2580
22057	14396
22060	43
22060	1264
22060	2640
22060	3562
22060	5521
22060	8105
22060	16225
22060	16696
22060	17355
22060	19200
22060	19440
22061	3994
22064	15892
22068	15421
22077	1126
22081	3217
22164	10465
22165	9893
22180	16789
22184	16789
22188	16789
22198	6969
22206	3217
22232	14798
22274	6296
22275	3994
22281	1916
22282	3994
22301	3997
22301	4322
22301	7482
22301	9482
22301	12082
22301	12389
22301	13144
22301	19440
22301	19785
22301	20505
22301	21971
22305	12373
22315	21607
22316	3994
22320	9811
22322	19440
22329	16789
22334	57
22334	3997
22334	16083
22338	17308
22345	8004
22358	3743
22372	11011
22378	4619
22378	19891
22384	13461
22396	16789
22409	3779
22410	5486
22427	16789
22452	19580
22452	19910
22462	16789
22481	16789
22490	16789
22492	3088
22492	10627
22492	21994
22492	22084
22503	16888
22513	1803
22514	3217
22530	3994
22538	14172
22539	16789
22548	13263
22552	2960
22568	14742
22587	16789
22599	13631
22599	18785
22599	21994
22620	1803
22623	1256
22625	16789
22643	1934
22652	3994
22656	10663
22665	12510
22667	10170
22672	13365
22676	20029
22682	21584
22699	19655
22704	3819
22710	2640
22710	5995
22710	7599
22710	9265
22710	10716
22710	16789
22710	17960
22710	20021
22710	20144
22719	6556
22778	3994
22788	12510
22793	22169
22804	20429
22817	11508
22836	12510
22843	21558
22847	19260
22863	20144
22878	3994
22884	14767
22892	1323
22893	3994
22903	3819
22923	15160
22926	20706
22938	20347
22960	4894
22960	16789
22960	17960
22972	3217
22974	12962
22997	1803
23003	3994
23011	12510
23012	20670
23033	1294
23033	7271
23033	16789
23064	14798
23081	14765
23084	20347
23096	3321
23110	3994
23113	16789
23121	14718
23132	12725
23150	20347
23169	1323
23169	4194
23169	8939
23169	20144
23174	19615
23179	6557
23188	6998
23193	13112
23226	1256
23227	18819
23232	18819
23245	17629
23250	16888
23254	2907
23262	16789
23266	3994
23284	16829
23297	20113
23304	16789
23324	12207
23328	16789
23350	2640
23360	3217
23367	20347
23370	14201
23383	1589
23383	9051
23383	9724
23383	22480
23391	13425
23401	16789
23412	22913
23417	1934
23418	16789
23425	3994
23428	12962
23430	16789
23443	2938
23445	3217
23483	14979
23508	13633
23512	12099
23514	13920
23517	6040
23533	13818
23535	1803
23540	18819
23541	21044
23556	2657
23556	3088
23556	3352
23556	6989
23556	7860
23556	9482
23556	11620
23556	14424
23556	19037
23556	21994
23556	22084
23556	22301
23560	16789
23560	20856
23577	12207
23585	3994
23588	17849
23632	9199
23634	18205
23677	3994
23682	16789
23692	22571
23735	6998
23735	20253
23739	7037
23744	3994
23747	14765
23748	16789
23765	3994
23799	19580
23799	22465
23826	1323
23826	5493
23835	3994
23865	17849
23868	4663
23872	3994
23887	197
23890	4162
23891	21558
23892	1323
23905	1934
23909	13610
23931	2176
23949	1803
23967	16789
23967	23419
23973	1934
23977	15044
23980	23280
23996	3819
24000	1511
24005	3994
24013	16053
24014	16789
24028	14992
24037	16789
24047	942
24047	2215
24047	6933
24047	19440
24047	21942
24047	22301
24048	12510
24054	3994
24055	2436
24055	20961
24087	2690
24087	6242
24087	12646
24087	12678
24087	22305
24093	6242
24108	13445
24118	277
24136	11388
24136	17213
24153	19949
24157	3819
24163	6998
24177	10946
24177	13573
24177	16058
24177	16789
24177	20978
24183	16439
24185	19248
24190	3994
24192	1323
24192	11619
24192	16789
24202	19655
24213	20144
24224	12627
24241	3994
24247	3994
24253	3754
24257	16789
24261	14418
24268	14798
24268	19580
24270	19605
24295	3994
24297	20347
24303	1803
24305	16789
24318	3819
24319	4026
24322	12444
24328	11967
24329	2640
24329	2690
24329	5983
24329	6242
24329	12373
24329	16229
24329	16679
24329	24087
24335	3994
24366	16789
24367	17318
24369	20347
24372	14767
24380	19605
24381	10494
24396	3717
24401	12218
24404	16789
24426	16789
24450	13687
24453	12905
24453	17958
24458	18292
24474	13425
24478	13425
24492	7132
24493	15376
24498	16789
24504	16789
24504	20144
24507	3994
24516	6022
24516	12169
24519	6892
24520	16789
24522	11611
24523	5282
24545	3994
24546	1752
24553	4485
24555	13425
24561	1479
24561	9260
24568	6040
24568	17960
24568	22710
24575	13920
24584	708
24586	11285
24586	16789
24596	15376
24610	12622
24630	11227
24632	12444
24638	3221
24643	19317
24650	3994
24662	19605
24669	24548
24694	24548
24698	3994
24704	3217
24708	13633
24709	24591
24716	12246
24724	5318
24724	6242
24739	3994
24740	3743
24758	16789
24762	15213
24770	12444
24771	132
24811	9901
24828	14742
24837	1551
24843	1916
24897	16439
24904	1803
24915	1423
24915	22537
24918	16789
24927	886
24949	3994
24951	6513
24951	16511
24962	13425
24975	5655
24975	7953
24975	17802
24975	18871
24978	16476
25007	1934
25020	19625
25033	12389
25033	13631
25033	22084
25041	3743
25042	3994
25051	3217
25052	11967
25072	1765
25078	5282
25092	16789
25112	16789
25120	7493
25126	16789
25128	6296
25130	24548
25133	1803
25189	20066
25190	4522
25218	19605
25219	12646
25236	11379
25253	436
25254	13425
25258	7493
25270	15321
25270	16789
25270	21801
25277	3994
25308	5264
25308	16789
25320	7493
25320	9163
25322	4522
25329	3994
25345	16212
25365	3743
25382	6067
25382	21558
25389	19655
25415	3994
25434	994
25447	1803
25453	20409
25456	24591
25489	2993
25498	20046
25498	23990
25502	2285
25504	3743
25507	16789
25513	1323
25513	16789
25520	16756
25523	2640
25523	3997
25523	5179
25523	9482
25523	9826
25523	10941
25523	11868
25523	12116
25523	12239
25523	12646
25523	13288
25523	13385
25523	13631
25523	14463
25523	14894
25523	16503
25523	17572
25523	18365
25523	19440
25523	22348
25523	22817
25523	25212
25533	18240
25536	994
25538	5524
25541	16789
25578	57
25578	8374
25578	16789
25594	3217
25598	1934
25600	22913
25600	24390
25621	1803
25626	10698
25629	13847
25634	25266
25643	17151
25646	1126
25673	9826
25673	11186
25675	2993
25698	5870
25699	25266
25715	7132
25727	12510
25733	25340
25737	132
25737	6612
25737	14798
25743	2436
25756	12444
25763	13425
25764	5507
25768	4831
25772	16439
25777	7599
25799	2098
25801	1803
25802	8476
25804	1499
25805	24591
25815	24548
25817	20269
25829	17151
25831	10800
25838	4029
25838	17802
25838	21738
25847	3743
25869	14767
25871	15102
25875	20347
25879	7628
25889	16789
25892	6820
25894	16789
25941	16888
25946	14767
25949	7037
25951	9761
25969	16789
25970	16789
25971	1803
25977	24712
25995	14418
26012	22465
26012	25862
26017	16888
26031	8216
26032	3994
26050	16789
26067	25948
26094	6933
26120	408
26120	16490
26120	16511
26134	16789
26149	277
26157	2098
26167	25074
26172	5689
26186	3743
26198	7037
26205	21558
26269	4194
26269	11458
26269	16789
26269	17706
26271	3743
26275	708
26276	25523
26280	24548
26297	16789
26298	4355
26304	16789
26325	5264
26339	12444
26349	1342
26357	940
26357	9260
26357	20961
26362	15102
26377	16888
26387	13461
26398	14742
26403	3994
26407	19605
26415	19440
26415	19902
26415	26364
26432	6022
26432	17817
26437	25043
26438	25921
26451	20347
26461	18488
26464	16053
26469	8062
26471	16789
26476	888
26481	20347
26488	11285
26494	3743
26499	19605
26510	19260
26522	16789
26526	7037
26528	18705
26538	24548
26553	10034
26560	3994
26562	16789
26575	16789
26585	11285
26588	20347
26590	7599
26590	7953
26590	8925
26590	14196
26590	16789
26590	20046
26590	24956
26599	3994
26620	3994
26621	25266
26639	3994
26650	16789
26654	20113
26661	16789
26671	3217
26673	7898
26685	16789
26688	24548
26693	26519
26706	24548
26707	12218
26713	14765
26714	21558
26763	12962
26764	23935
26766	16789
26768	12510
26771	14748
26791	12510
26810	3819
26836	3743
26844	3743
26848	1916
26849	14051
26853	12246
26869	994
26870	23892
26876	3994
26883	16789
26886	10968
26896	3994
26899	10800
26902	4371
26916	3262
26927	4490
26929	12373
26944	3994
26961	19605
26989	8004
26989	23111
26996	13365
27003	22790
27019	20405
27035	22571
27041	3994
27047	21788
27049	14201
27060	7037
27072	3994
27079	13288
27083	21961
27088	16789
27093	15102
27101	16789
27105	16789
27106	13365
27108	24667
27113	5430
27113	7209
27113	15489
27113	22599
27116	16961
27159	15728
27167	3994
27178	3994
27180	3994
27180	27100
27181	12622
27191	5725
27191	19440
27202	16789
27202	19440
27204	1803
27214	16789
27223	1803
27225	16439
27231	25918
27251	1803
27259	14966
27264	1323
27264	16789
27272	12444
27279	15988
27289	3743
27295	18898
27311	15624
27313	19260
27314	11012
27317	3994
27325	20253
27332	16789
27337	10722
27340	5071
27343	3819
27360	16789
27372	25721
27380	16789
27389	27113
27391	14722
27397	16789
27413	10789
27426	2938
27428	1433
27429	16789
27440	16789
27445	16439
27457	4543
27461	24348
27477	9163
27485	1393
27485	17935
27485	22481
27495	5870
27505	24905
27515	1803
27526	23280
27535	12373
27535	21679
27554	1256
27562	16789
27571	1803
27573	3994
27590	7004
27600	3994
27601	3743
27602	3994
27615	20347
27619	21724
27635	11967
27645	16888
27646	3994
27648	21803
27660	20664
27664	2098
27675	3994
27681	1268
27681	8939
27681	11458
27681	12417
27681	13763
27681	17743
27681	20978
27683	17635
27686	24548
27714	20347
27739	12821
27750	14765
27754	13633
27759	5350
27763	3994
27763	27100
27767	6600
27768	12193
27782	16789
27788	3217
27791	3994
27795	1256
27802	15054
27803	16476
27807	3717
27809	3217
27819	20113
27823	18411
27828	24548
27832	3994
27834	24548
27850	16789
27859	5486
27868	24667
27881	24390
27956	14677
27957	1423
27957	13041
27962	1235
27972	1511
27981	12622
27982	1934
27998	16789
28000	19605
28008	14463
28017	7110
28050	27287
28063	7004
28081	742
28081	13031
28081	15532
28081	26486
28100	12246
28117	6937
28117	16789
